Date,Title,Content,Label
02-10-2023,Hasil Loncat Indah Asian Games 2023: Pelatih Ungkap Penyebab Gladis Ada di Posisi 12,"Bisnis.com, JAKARTA - Atlet loncat indah Indonesia Gladies Lariesa Garina Haga menduduki posisi terakhir atau ke-12 nomor papan satu meter putri Asian Games 2023 yang berlangsung di Hangzhou Olympics Sports Centre, Hangzhou, Senin.
Gladies mengumpulkan poin total 182,05 setelah melakukan lima putaran loncatan. Poin terbaik Gladies didapat pada putaran pertama dengan 48,00 poin.
Ia terpaut sebesar 135,50 poin dari pemenang medali emas, yakni atlet China Yajie Li dengan total 317,55 poin.
Sedangkan medali perak menjadi milik wakil China lainnya, Shan Lin, dengan total raihan 303,80 poin. Atlet Korea Selatan Suji Kim menjadi peraih medali perunggu dengan 267,10 poin.
Pelatih Gladies, Ronaldy Herbintoro, mengatakan anak asuhannya tersebut mestinya dapat bersaing minimal di lima besar kata Ronaldy saat dihubungi via telpon.
""Performa Gladies memang jauh dari apa yang bisa dia berikan ya. Kenapa jauh? Karena lawan-lawannya 90 persen pernah ketemu di Fukuoka Jepang kemarin. World Championship. Bulan Juni,"" tuturt Ronaldy
Baca Juga
""Tapi ya di lapangan akan selalu ada hal-hal yang menyebabkan gugup ya. gugupnya di tingkat dewa ini ya, karena dia sampai nomor (posisi) terakhir itu harusnya tidak mungkin itu,"" tambahnya.
Sebelum tampil di Asian Games 2022, Gladies meraih medali perak pada SEA Games 2023 dari nomor papan 3 meter putri, Mei silam. Ronaldy sempat mengatakan bahwa ia menargetkan Gladies dapat meraih perunggu pada ajang level Asia tersebut.
Gladies masih akan memainkan satu nomor lagi di Asian Games 2022. Ia akan turun di nomor papan tiga meter putri, yang akan berlangsung pada Rabu (4/10).
Cek Berita dan Artikel yang lain di Google
                                News",Sport
02-10-2023,Prediksi Fulham vs Chelsea: Pochettino Senang dengan Perkembangan Mudryk,"Bisnis.com, JAKARTA - Chelsea akan tandang ke markas, Fulham dalam laga lanjutan Liga Inggris di Craven Cottage, Selasa (3/10/2023) dini hari.
Kontra tuan rumah Fulham, Chelsea masih tertatih dengan masalah lama yaitu sulitnya mereka mencetak gol. Dari seluruh pertandingan di Liga Inggris pada bulan September lalu, Chelesa tidak mampu membobol gawang lawannya.
Meski demikian, pelatih Chelsea Mauricio Pochettino mengatakan bahwa saat ini lini serangnya memberikan banyak kemajuan, salah satunya sang pemain asal Ukraina, Mykhailo Mudryk
Mudryk kata Pochettino memberikan perkembangan bagus dalam beberapa laga terakhir Chelsea di semua ajang. 
“Dia masih muda dan dia akan terus berkembang, dan kami sangat senang dengan kemajuannya,” kata Pochettino melansir dari laman resmi, Senin (2/10/2023).
Pochettino menyebut bahwa Mudryk salah satu pemain yang memang harus beradaptasi dengan perubahan besar dalam hidup setelah pindah ke Inggris.
Baca Juga
Terlebih perbedaan budaya yang dirinya dapatkan menjadi salah satu adaptasi yang harus dirinya lawan. Namun, Pochettino melihat bahwa Mudryk merupakan pemain bertalenta dan akan siap bersinar.
“Tentu saja Mudryk adalah pemain yang sangat bertalenta. Kamu harus bermain bersamanya secara perlahan. Budayanya sangat berbeda, tapi dia mencoba untuk lebih terbuka, beradaptasi, lebih terlibat, di dalam dan di luar lapangan,” ujarnya.
Prediksi Susunan Pemain Fulham vs Chelsea
Fulham (4-2-3-1): Bernd Leno; Kenny Tete, Issa Diop, Tim Ream, Timothy Castagne; Joao Palhinha, Harrison Reed; Harry Wilson, Andreas Pereira, Willian; Raul Jimenez.Pelatih: Marco Silva
Chelsea (4-2-3-1): Robert Sanchez; Marc Cucurella, Axel Disasi, Thiago Silva, Levi Colwill; Moises Caicedo, Conor Gallagher; Raheem Sterling, Enzo Fernandez, Mykhailo Mudryk; Armando Broja.Pelatih: Mauricio Pochettino
Head to Head Fulham vs Chelsea* 4/2/2023: Chelsea 0-0 Fulham* 13/1/2023: Fulham 2-1 Chelsea* 1/5/2021: Chelsea 2-0 Fulham* 17/1/2021: Fulham 0-1 Chelsea* 3/3/2019: Fulham 1-2 Chelsea
Cek Berita dan Artikel yang lain di Google
                                News",Sport
02-10-2023,Klasemen Medali Asian Games 2023 Hari ini (2/10): Peringkat Indonesia Turun,"Bisnis.com, JAKARTA - Klasemen medali Asian Games 2023, Kontingen Indonesia kembali turun ke posisi ke-13, demikian data resmi yang dikutip per Senin (2/10) pukul 18.30 WIB.
Hingga Senin petang, perjuangan atlet-atlet Merah Putih di sejumlah nomor cabang olahraga yang dipertandingkan masih belum mampu membuahkan satu pun medali.
Kini Indonesia telah mengoleksi empat emas, tiga perak, dan 11 perunggu. Emas keempat Indonesia diraih melalui cabang olahraga cycling BMX Racing di nomor Womens Moto Run 3 usai Amellya Nur Sifa menjadi yang terbanyak mendulang perolehan poin.
Masih dari cabang olahraga yang sama, Jasmine Azzahra Setyobudi berhasil memenangi medali perunggu.
Di sisi lain, masih ada beberapa cabang olahraga yang berjuang untuk meraih kesempatan medali melalui sejumlah laga pada hari ini, di antaranya panahan, sepak takraw, atletik, dan bulu tangkis di nomor perseorangan.
Untuk panahan, Ahmad K Baasith (recurve putra individu) dan Rezza Octavia (recurve putri individu) melaju hingga babak delapan besar. Sementara Diananda Choirunisa maju lebih jauh ke perempat final nomor recurve putri Individu.
Baca Juga
Lebih lanjut di cabang sepak takraw putra, timnas Indonesia memastikan lolos ke semifinal setelah menang 2-0 atas Myanmar dan menjadi juara Grup A.
Selain itu, timnas sepak takraw putri juga meraih hasil positif dengan memenangi pertandingan pertamanya di babak penyisihan atas Jepang 2-0.
Dari atletik, Tim Indonesia berhasil melaju ke final estafet 4 x 100 meter putra, setelah pada putaran 1 heat 2 berhasil menduduki posisi kedua.
Sementara dari bulu tangkis nomor perseorangan, ganda campuran Rinov Rivaldy/Pitha Haningtyas Mentari melanjutkan langkah mereka ke babak kedua setelah menang atas pasangan Korea Selatan Kim Won Ho/Jeong Na Eun melalui rubber game 21-15, 16-21, 21-19.
Ganda putra putra Leo Rolly Carnando/Daniel Marthin mengikuti langkah Rinov/Pitha usai membukukan kemenangan atas wakil Macau Leong Iok Chong/Vong Kok Weng 21-9, 21-8.
Sementara itu, berikut adalah Klasemen medali Asian Games 2023, sementara per Senin (2/10) pukul 18.30 WIB.
Cek Berita dan Artikel yang lain di Google
                                News",Sport
02-10-2023,"Bikin Lima Gol dalam Tiga Laga, Striker Persik M. Khanafi Disebut Layak Dipanggil Masuk Timnas","Bisnis.com, JAKARTA - Striker Persik Kediri M. Khanafi sedang jadi perbincangan setelah mencatat lima gol dalam tiga pertandingan dalam Kompetisi BRI Liga 1 2023/24.
Khanafi menjadi salah satu striker lokal yang menjanjikan di Liga 1 saat ini.
Bahkan, dua gol terakhirnya berhasil diciptakan ketika Persik mengalahkan Bhayangkara Presisi Indonesia FC pada sabtu (30/9) kemarin. Dua gol yang memberikan tiga poin bagi Macan Putih.
""Saya hanya menjalankan instruksi pelatih. Jika waktu latihan kerja keras, pasti di pertandingan juga baik,"" ungkapnya.
Banyak yang menyebut Khanafi layak dipanggil Timnas Indonesia. Bersaing dengan Ramadhan Sananta dan Dendy Sulistyawan yang selama ini jadi andalan tim Garuda. ""Pasti mau. Itu cita-cita saya masuk Timnas,"" ungkapnya.
Pelatih Persik Marcelo Rospide menuturkan Khanafi adalah contoh pemain lokal yang harus ditiru. Baginya, apa yang ditunjukkan pemain berjuluk Aguero itu tidak lepas dari kerja kerasnya selama ini. ""Dia sangat kerja keras di tiap latihan. Khanafi layak mendapatkan apa yang didapat saat ini,"" tuturnya.
Baca Juga
Soal apakah layak dipanggil Timnas, tanpa ragu Marcelo Rospide menuturkan pemain berusia 25 tahun itu bisa. Asalkan, Khanafi tetap bekerja keras dan tidak cepat puas.
""Apalagi jika berhasil membawa Persik naik terus di papan klasemen. Bukan hanya Khanafi, pemain lain pasti akan mendapat kesempatan juga ke Timnas,"" ujarnya.
Cek Berita dan Artikel yang lain di Google
                                News",Sport
02-10-2023,Moto3 Indonesia 2023: Mario Suryo Ingin Unjuk Gigi di Mandalika,"Bisnis.com, JAKARTA - Pembalap Indonesia Mario Suryo Aji (Honda Team Asia) mengatakan ingin unjuk gigi dalam perhelatan Moto3 Indonesia 2023 di Sirkuit Internasional Mandalika, 13-15 Oktober.
""Bagi saya, penting untuk menjaga kepercayaan diri dan motivasi agar siap menghadapi balapan kandang saya dalam dua minggu. Sekarang, saya punya waktu beberapa hari untuk menyegarkan pikiran agar bisa kembali penuh energi untuk balapan di Mandalika,"" kata Mario, dikutip dari keterangan resmi tim di Jakarta, Senin.
Akhir pekan lalu, Mario mengalami balapan yang cukup menantang di Moto3 Jepang yang bergulir di Sirkuit Motegi. Ia melaporkan adanya ""getaran aneh"" di sepeda motornya, yang membuatnya tidak bisa berakselerasi dengan kecepatan yang sama seperti sebelumnya, sehingga harus finis di P23.
""Ini adalah kompetisi menantang lainnya buat saya. Saya tidak bisa mendorong hingga mencapai batas. Saya merasakan banyak getaran, bahkan di jalan lurus. Entah kenapa perasaannya berbeda dari kemarin. Kita harus tahu apa yang terjadi untuk memperbaikinya,"" kata pembalap muda asal Jawa Timur itu.
Di sisi lain, rekan satu timnya, yaitu Taiyo Furusato finis di P12 setelah menjalani penalti karena beberapa kesalahan yang ia lakukan di babak kualifikasi.
""Saya tidak bisa mengatakan saya senang dengan hasilnya. Saya berharap lebih karena saya punya kecepatan untuk melakukannya. Perasaan mengendarai motor tidak seperti di India atau Misano,"" kata Furusato.
Baca Juga
""Selama balapan, saya banyak melakukan kesalahan pada rem. Saya terus-menerus kalah dan mengejar, dan itu merupakan tantangan. Hal positifnya adalah saya memiliki kecepatan yang memberi saya kepercayaan diri untuk berangkat ke Indonesia dengan ekspektasi terbaik,"" ujarnya.
Sependapat, Manajer Honda Team Asia Hiroshi Aoyama menilai balapan di kandang tim mereka di Jepang tersebut merupakan balapan yang sulit. Tak hanya dari beberapa masalah teknis, namun juga hujan yang mengguyur lintasan sepanjang hari sehingga trek menjadi basah dan licin.
""Semalaman hujan turun, artinya kondisi lintasan berubah. Fakta tersebut berdampak pada kami, pembalap kami kesulitan. Furusato berhasil menjaga catatan waktu putarannya hampir sama seperti kemarin. Dia sedikit menurunkan kecepatannya pada akhirnya, tetapi dia finis di urutan ke-12,"" kata Aoyama.
""Mario mengalami beberapa masalah dengan getaran aneh pada sepedanya, sehingga mencegahnya mempertahankan kecepatan yang sama seperti kemarin. Kami harus mencari tahu mengapa hal itu terjadi. Keduanya sudah melakukan yang terbaik,"" ujarnya.
Cek Berita dan Artikel yang lain di Google
                                News",Sport
02-10-2023,Asian Games 2023: Harapan Timnas Bola Basket Putri Indonesia Lawan Jepang Terkabul,"Bisnis.com, JAKARTA - Timnas bola basket putri Indonesia berhasil mencapai target menembus perempat final Asian Games 2023 Hangzhou dan siap untuk menghadapi Jepang di babak delapan besar yang akan digelar malam ini.
Timnas putri ini memastikan diri lolos perempat final setelah menang atas Mongolia 69-64 pada Minggu (1/10) dan menjadi tim peringkat tiga terbaik dengan koleksi 4 poin dari sekali menang dan dua kali tumbang.
Di babak delapan besar, Indonesia akan menantang Jepang yang lolos delapan besar dengan status juara Grup B usai membabat habis semua lawan Filipina, Kazakhstan, dan Hong Kong.
“Menang, bagi Indonesia jadi delapan besar Asia di Hari Kesaktian Pancasila, memang sesuatu banget,” kata Penanggung Jawab Timnas Elite Putri Christopher Tanuwidjaja mengutip laman resmi Perbasi.
“Saya memang berharap kita bisa ketemu Jepang dan China di ajang ini. Kesempatan jarang untuk kita bisa belajar dari dua tim terbaik di Asia tersebut. Toh kita juga sudah masuk target awal delapan besar. Dengan delapan besar ini, Timnas Basket Putri Indonesia tetap layak masuk ke Asian Games selanjutnya,” kata Christopher.
Christopher mengatakan gim melawan Mongolia tidak sepenuhnya berjalan dengan baik bagi Indonesia. Karena dia menilai para pemain bermain dengan tekanan yang membebani mereka, dan tidak bermain lepas.
Baca Juga
“Kita main dengan tekanan terlalu berat ke diri kita sendiri, hanya beberapa pemain yang memang siap main untuk menang dari awal. Sisanya main dengan beban dan Kita baru bisa main lepas di kuarter empat, sisa 4 menit lebih,” jelasnya.
Beruntung, Indonesia punya Kimberley Pierre Louis. Pemain naturalisasi asal Kanada ini menjadi mesin poin Indonesia di laga ini. Dia mencetak 44 poin dan 1 rebound di pertandingan penentuan ini. Disusul kemudian Jesslyn Angelique Aritonang dengan sumbangan 11 poin dan 1 rebound.
“Kimberley main dengan hati yang sangat besar bagi Indonesia. Saya harap para pemain yang asli lahir di Indonesia juga bisa punya semangat sebesar dia. Bukan terus membebani diri sendiri dengan ketakutan-ketakutan yang berlebihan,” ujar Christopher.
Cek Berita dan Artikel yang lain di Google
                                News",Sport
02-10-2023,Jadwal 16 Besar Bulu Tangkis Asian Games 2023: Ripit Siapkan Semuanya Lawan Yuta Arisa,"Bisnis.com, JAKARTA - Jadwal 16 besar bulu tangkis nomor perseorangan Asian Games 2023 di Hangzhou, ganda campuran Indonesia Rinov Rivaldy/Pitha Haningtyas Mentari akan bertemu Yuta Watanabe/Arisa Higashino.
Rencananya, pertandingan babak 16 besar bulu tangkis Asian Games 2023, nomor ganda campuran akan dilaksanakan pada Rabu (4/10/2023).
""Di babak 16 besar (kami akan) bertemu unggulan dua, Yuta/Arisa. Pastinya kami harus menyiapkan lagi semuanya. Mulai dari jaga kondisi dulu, recovery karena hari ini cukup panjang juga pertandingannya,"" kata Rinov, dikutip dari keterangan PBSI.
""Nanti (setelah itu) kami baru berdiskusi dengan semua (pelatih), akan bermain (seperti apa) saat menghadapi mereka,"" ujarnya.
Pasangan Rinov/Pitha yang menjadi wakil Indonesia pertama yang mengamankan tempat di babak kedua Asian Games edisi ke-19, setelah menang atas pasangan Korea Selatan Kim Won Ho/Jeong Na Eun melalui rubber game 21-15, 16-21, 21-19 pada Senin.
Bicara soal kemenangannya di babak pertama atas Kim/Jeong, Rinov dan Pitha mengaku mencoba fokus untuk menjaga ketenangan mereka, terutama di poin-poin kritis.
Baca Juga
Selain itu, Pitha mengatakan pertandingan berjalan cukup menantang karena lawan mengubah cukup banyak hal dari segi pola permainan mereka.
""Mereka menyulitkan kami, terutama di gim kedua dan ketiga, dimana kami tertinggal poin terus. Tapi, kami mencoba terus, fokus, dan percaya satu sama lain kalau kami bisa,"" kata Pitha.
Lebih lanjut, Pitha mengatakan dirinya dan Rinov juga mencoba untuk tidak kehilangan momentum dan fokus pada permainan mereka, terlepas dari banyaknya pendukung yang menyuarakan dukungannya kepada lawan.
""Kami coba hanya fokus di permainan dan arahan pelatih. Kami tidak mau terganggu dengan pendukung lawan yang banyak memenuhi stadion hari ini,"" kata Pitha.
""Kami di poin-poin akhir bisa bermain lebih tenang, sementara mungkin lawan agak tertekan. Selebihnya, kami dari junior sudah sering bertemu mereka, jadi kami sudah sama-sama tahu (kelebihan dan kekurangan masing-masing),"" ujar Rinov menambahkan.
Cek Berita dan Artikel yang lain di Google
                                News",Sport
02-10-2023,"Asian Games 2023: Maju ke Babak Final, Zohri Cs Bakal Bersaing Kekuatan Besar","Bisnis.com, JAKARTA - Tim Indonesia melaju ke final estafet 4x100 meter putra, setelah pada putaran 1 heat 2 menduduki posisi kedua di Stadion Hangzhou Olympic Sports Centre, Senin.
Berlari di lintasan 6, tim Indonesia yang dihuni Bayu Kertanegara, Adith Rico Pradana, Wahyu Setiawan, dan Lalu Muhammad Zohri berhasil mencatatkan waktu 39,56 detik.
Dari heat tersebut, Jepang menjadi yang tercepat dan menduduki posisi pertama dengan catatan waktu 38,99 detik. Sedangkan posisi ketiga, sekaligus tim terakhir yang lolos dari heat ini adalah Singapura dengan catatan waktu 39,70 detik.
Baca Juga
Baca juga: Zohri finis di posisi keenam pada final lari 100 meter putraBaca juga: Latihan di luar negeri jadi harapan Zohri pertajam catatan waktu
Final lomba lari estafet 4x100 putra akan berlangsung di tempat yang sama pada Selasa (3/10). Pada final, tim Indonesia akan bersaing dengan Thailand, Taiwan, Malaysia, Korea Selatan, Jepang, China, dan Singapura.
Pada Selasa, cabang olahraga atletik masih akan mempertandingkan nomor yang diikuti atlet Indonesia. Atlet senior Maria Natalia Londa akan bersaing pada nomor lompat jauh putri, pada pukul 19.10 waktu setempat
Cek Berita dan Artikel yang lain di Google
                                News",Sport
02-10-2023,"Kalah di Babak Pertama Asian Games 2023, Rehan/Lisa Akui Kecewa Berat","Bisnis.com, JAKARTA - Ganda campuran Indonesia Rehan Naufal Kusharjanto/Lisa Ayu Kusumawati mengaku kecewa usai tersingkir di babak pertama Asian Games 2023 di Hangzhou, Senin.
""Tidak ada (rasa) tegang di Asian Games pertama (kami) ini, tapi kami kecewa karena kami seharusnya bisa bermain lebih lepas,"" ungkap Lisa, dikutip dari keterangan singkat PBSI.
Pasangan Rehan/Lisa harus menelan kekalahan atas pasangan Chinese Taipei Ye Hong Wei/Lee Chia Hsin dengan dua gim langsung 13-21, 20-22.
Meskipun sempat unggul di beberapa kesempatan, terutama di gim kedua, Rehan/Lisa masih belum mampu menghalau tekanan dari Ye/Lee yang memberikan mereka serangan-serangan agresif.
Di gim kedua, Rehan/Lisa mencoba bangkit dari tekanan dan mengontrol permainan dan sempat unggul di beberapa poin kritis, termasuk memimpin dengan skor 16-12, meskipun pasangan Ye/Lee berhasil mengejar poin demi poin sampai akhirnya menyamakan kedudukan.
""Lawan hari ini tekanannya lebih ada daripada kami. Pemain putranya juga bermain dengan variasi yang banyak, sehingga menyulitkan bagi kami,"" kata Rehan.
Baca Juga
Pertandingan berlangsung alot. Setelah reli panjang untuk memperebutkan match point, Rehan/Lisa berhasil meraihnya dengan unggul tipis 20-19, sebelum akhirnya deuce terjadi dan matchpoint kedua direbut oleh pasangan Chinese Taipei.
Setelah itu, shuttlecock Rehan yang dinyatakan keluar menjadi penentu kemenangan lawan dengan skor 20-22.
""Kami juga lengah setelah sempat unggul itu, dan mereka bermain dengan bola setengah dan saya terlambat untuk terus mengantisipasinya,"" kata Rehan.
""Di gim kedua, poin akhir, ada kesempatan buat kami mengambil poin, tapi, kami tidak bisa memanfaatkan (peluang tersebut),"" ujar Lisa menambahkan.
Indonesia baru menempatkan satu wakilnya di babak 16 besar bulu tangkis nomor perseorangan Asian Games edisi ke-19. Ganda campuran Rinov Rivaldy/Pitha Haningtyas Mentari berhasil melaju ke babak 16 besar setelah menang atas wakil Korea Selatan Kim Won Ho/Jeong Na Eun melalui rubber game, 21-15, 16-21, 21-19.
Selain itu, pada hari ini juga ada ganda putra Leo Rolly Carnando/Daniel Marthin yang bertemu dengan wakil Makau, Leong Iok Chong/Vong Kok Weng di babak 32 besar.
Cek Berita dan Artikel yang lain di Google
                                News",Sport
02-10-2023,"Setahun Tragedi Kanjuruhan, Ini Catatan Penting dari Komnas HAM","Bisnis.com, SOLO - Komisi Nasional Hak Asasi Manusia (Komnas HAM) memberikan catatan terkait peringatan satu tahun Tragedi Kanjuruhan.
Komnas HAM merilis pernyataan resmi terkait Tragedi Kanjuruhan yang terjadi setahun silam, pada 1 Oktober 2022.
Bencana yang menewaskan 135 orang seusai pertandingan Arema FC vs Persebaya Surabaya itu memang menjadi sorotan dunia.
Komnas HAM menyebut, tragedi tersebut juga menimbulkan keprihatinan bagi bangsa Indonesia, tak hanya insan sepak bola.
Tahun lalu Komnas HAM telah menyampaikan rekomendasi kepada pihak-pihak yang terkait untuk menyelesaikan masalah ini.
Meski begitu, Komnas HAM menilai masih ada hal yang belum tersampaikan dengan baik mengenai kejadian di Pintu 13 Stadion Kanjuruhan yang dinilai menjadi tempat banyaknya orang meninggal dunia.
Baca Juga
""Dalam proses penegakan hukum terkait Tragedi Kanjuruhan, Komnas HAM menemukan bahwa proses peradilan belum sepenuhnya mengungkap kejadian di Pintu 13 Stadion Kanjuruhan secara mendalam,"" ucap Uli Parulian Sihombing, Koordinator Subkomisi Penegakan HAM.
Fakta yang ditemukan oleh Komnas HAM adalah bahwa gas air mata ditembakkan ke tribune di samping Pintu 13, dan amunisi gas air mata jatuh di ujung samping tangga Pintu 13.
Akibatnya, asap masuk ke lorong tangga dan keluar melalui Pintu 13. Hal ini menciptakan kepanikan di antara penonton, menyebabkan mereka berdesakan untuk keluar stadion dalam kondisi mata perih, kulit panas, dan dada sesak. 
Kepanikan ini menyebabkan penumpukan di Pintu 13, yang mengakibatkan banyak penonton terjepit, terjatuh, dan terinjak-injak.
Selain itu, Komnas HAM juga mencatat beberapa hal penting yang belum terselesaikan dengan baik, di antaranya:
Putusan pengadilan tidak mengatur atau menegaskan tanggung jawab pelaku dalamrestitusi/rehabilitasi korban.
Layanan dan bantuan untuk pemulihan korban belum merata dan tidak tepat sasaran, termasuk layanan pemulihan fisik, psikologis, sosial, dan ekonomi.
Mekanisme penerimaan dan penyaluran bantuan terhadap korban masih sporadis, tidak terkonsolidasi, dan tergantung pada kelompok, organisasi, atau lembaga tertentu.
Beberapa faktor yang menyebabkan permasalahan ini adalah ketiadaan data korban yang terkonsolidasi dan terintegrasi, termasuk data jumlah korban, tipologi kerugian korban, dan layanan atau bantuan yang diperlukan dan telah diterima oleh masing-masing korban. 
Selain itu, belum ada leading sector yang mengkoordinir pemulihan korban, sehingga tidak ada mekanisme yang jelas dalam penerimaan dan penyaluran layanan kepada para korban, komunikasi dan koordinasi antarlembaga dan organisasi, pengawasan penggunaan anggaran, dan pertanggungjawaban.
Komnas HAM menekankan pentingnya komitmen bersama untuk menjaga hak asasi manusia dalam dunia sepak bola.
Keberadaan kegiatan pertandingan sepak bola, baik sebagai ruang sosial maupun sektor bisnis, harus dilakukan dengan menempatkan keselamatan manusia dan penghormatan terhadap hak asasi manusia sebagai keutamaan.
Cek Berita dan Artikel yang lain di Google
                                News",Sport
02-10-2023,Hasil Asian Games 2023: Rehan/Lisa Angkat Koper di Babak Pertama,"Bisnis.com, SOLO - Ganda campuran Indonesia Rehan Naufal Kusharjanto/Lisa Ayu Kusumawati gagal melenggang ke babak 16 besar Asian Games 2023.
Rehan Naufal Kusharjanto/Lisa Ayu Kusumawati memainkan laga babak 32 besar Asian Games 2023 di BJ Gymnasium, China, Senin (2/10/2023).
Sayangnya Rehan/Lisa harus tersingkir setelah kalah dua gim dari pasangan Chinese Taipei, Ye Hong-wei/Lee Chia-hsin, 13-21 dan 20-22, dalam 40 menit.
Di gim pertama memang penampilan Rehan/Lisa tak cukup baik. Mereka tertinggal cukup jauh hingga gim pertama berakhir 21-13 untuk keunggulan Ye/Lee.
Di gim kedua permainan wakil Indonesia mulai meningkat. Terbukti, mereka unggul 3-1 berkat permainan agresif yang ditunjukkan.
Keunggulan Rehan/Lisa bertambah setelah Ye gagal menyeberangkan bola melewati net. Skor jadi 6-2 untuk Indonesia.
Baca Juga
Ye/Lee sempat mendekat jelang interval, namun Rehan/Lisa menutup paruh pertama gim kedua dengan keunggulan 11-10.
Permainan ulet wakil Chinese Taipei itu membuat permainan semakin ketat. Kedudukan 15-16 menjadi awal titik balik.
Setelah digempur terus-terusan, pasangan peringkat ke-17 dunia asal Indonesia itu pun tak kuasa menahan skor imbang menjadi 17-17.
Memasuki poin-poin akhir, Rehan/Lisa masih bisa menjaga keunggulan 19-18. Bahkan wakil Indonesia mencatat game point pada kedudukan 20-19.
Hanya saja, Rehan/Lisa lengah dan harus terjadi setting point setelah Ye/Lee menyamakan kedudukan menjadi 20-20.
Mendapat momentum untuk bangkit, Ye/Lee akhirnya mencatat dua poin beruntun dan menutup pertandingan hanya dengan dua gim.
Hasil ini memastikan Rehan/Lisa tersingkir dari Asian Games 2023. Wakil Indonesia di nomor ini tinggal menyisakan Rinov Rivaldy/Pitha Haningtyas Mentari yang telah mengantongi tiket ke 16 besar.
Cek Berita dan Artikel yang lain di Google
                                News",Sport
